,x,y,change
250102,-66.24121226666665,18.45454267,-2.3910449999999983
250103,-66.24121226666665,18.45445267,-3.989395833333333
250104,-66.24121226666665,18.45436267,-3.2439678333333326
250105,-66.24121226666665,18.45427267,-3.2585160000000037
250128,-66.24121226666665,18.45220267,-0.6793063333333329
250138,-66.24121226666665,18.45130267,-2.9689386666666664
250146,-66.24121226666665,18.45058267,-2.0417821666666676
250155,-66.24121226666665,18.44977267,-6.952747333333335
250156,-66.24121226666665,18.44968267,-7.455500333333337
250157,-66.24121226666665,18.44959267,-6.2999385
250158,-66.24121226666665,18.44950267,-5.988528666666664
250159,-66.24121226666665,18.44941267,-5.999085500000003
250160,-66.24121226666665,18.44932267,-6.417869499999998
250168,-66.24121226666665,18.44860267,-5.167635999999998
250169,-66.24121226666665,18.44851267,-4.724446999999994
250170,-66.24121226666665,18.44842267,-4.181973166666669
250176,-66.24121226666665,18.44788267,-1.3901001666666666
250179,-66.24121226666665,18.44761267,-3.2544711666666686
250180,-66.24121226666665,18.44752267,-4.175608
250181,-66.24121226666665,18.44743267,-3.957873666666668
250182,-66.24121226666665,18.44734267,-4.397984499999996
250183,-66.24121226666665,18.44725267,-3.6401380000000003
250184,-66.24121226666665,18.44716267,-2.9844698333333355
250185,-66.24121226666665,18.44707267,-3.2398504999999993
250186,-66.24121226666665,18.44698267,-3.4865134999999974
250187,-66.24121226666665,18.44689267,-2.8931573333333347
250191,-66.24121226666665,18.44653267,-2.1830725000000015
250192,-66.24121226666665,18.44644267,-2.367036500000001
250193,-66.24121226666665,18.44635267,-2.697310833333333
250194,-66.24121226666665,18.44626267,-3.1667178333333332
250501,-66.24111756969695,18.46363267,-8.946908
250502,-66.24111756969695,18.46354267,-9.309412833333331
250503,-66.24111756969695,18.46345267,-12.546832666666665
250504,-66.24111756969695,18.46336267,-10.790915499999999
250510,-66.24111756969695,18.46282267,-5.147066666666664
250511,-66.24111756969695,18.46273267,-4.953211500000002
250512,-66.24111756969695,18.46264267,-2.866330999999999
250513,-66.24111756969695,18.46255267,-0.41744183333333496
250522,-66.24111756969695,18.46174267,-4.473831666666669
250523,-66.24111756969695,18.46165267,-5.339859666666666
250529,-66.24111756969695,18.46111267,-4.481375333333332
250530,-66.24111756969695,18.46102267,-5.051848000000003
250531,-66.24111756969695,18.46093267,-4.0082995
250537,-66.24111756969695,18.46039267,-10.575871833333332
250538,-66.24111756969695,18.46030267,-10.79407233333333
250539,-66.24111756969695,18.46021267,-9.423911333333333
250540,-66.24111756969695,18.46012267,-7.171373333333333
250548,-66.24111756969695,18.45940267,-3.946770833333332
250549,-66.24111756969695,18.45931267,-6.106804833333335
250550,-66.24111756969695,18.45922267,-7.10542816666667
250551,-66.24111756969695,18.45913267,-7.3540956666666695
250552,-66.24111756969695,18.45904267,-5.319050166666667
250553,-66.24111756969695,18.45895267,-4.3504793333333325
250563,-66.24111756969695,18.45805267,-4.244179499999998
250564,-66.24111756969695,18.45796267,-4.6792194999999985
250565,-66.24111756969695,18.45787267,-3.888311333333334
250566,-66.24111756969695,18.45778267,-2.4350801666666655
250570,-66.24111756969695,18.45742267,-3.9549371666666673
250571,-66.24111756969695,18.45733267,-6.054773666666666
250572,-66.24111756969695,18.45724267,-6.797342666666665
250573,-66.24111756969695,18.45715267,-7.278579333333333
250574,-66.24111756969695,18.45706267,-7.791273166666667
250575,-66.24111756969695,18.45697267,-7.637075833333334
250576,-66.24111756969695,18.45688267,-7.145446666666668
250577,-66.24111756969695,18.45679267,-4.814608500000002
250578,-66.24111756969695,18.45670267,-2.582356333333337
250582,-66.24111756969695,18.45634267,-2.5765536666666655
250583,-66.24111756969695,18.45625267,-3.3377741666666694
250584,-66.24111756969695,18.45616267,-4.978422333333334
250591,-66.24111756969695,18.45553267,-3.740987666666669
250597,-66.24111756969695,18.45499267,-2.2893188333333327
250598,-66.24111756969695,18.45490267,-2.383027833333337
250599,-66.24111756969695,18.45481267,-2.486243833333333
250600,-66.24111756969695,18.45472267,-1.6031513333333294
250601,-66.24111756969695,18.45463267,-1.5482905000000002
250602,-66.24111756969695,18.45454267,-2.1606760000000023
250603,-66.24111756969695,18.45445267,-1.3638941666666682
250638,-66.24111756969695,18.45130267,-3.2639625000000017
250646,-66.24111756969695,18.45058267,-2.419545666666668
250647,-66.24111756969695,18.45049267,-4.4795915000000015
250655,-66.24111756969695,18.44977267,-6.527400666666665
250656,-66.24111756969695,18.44968267,-7.251895999999999
250657,-66.24111756969695,18.44959267,-7.219186499999999
250658,-66.24111756969695,18.44950267,-6.559890999999997
250659,-66.24111756969695,18.44941267,-6.540899000000003
250660,-66.24111756969695,18.44932267,-6.649667000000001
250661,-66.24111756969695,18.44923267,-7.292452499999996
250670,-66.24111756969695,18.44842267,-3.4762599999999964
250671,-66.24111756969695,18.44833267,-4.821097666666667
250675,-66.24111756969695,18.44797267,-3.031201333333339
250680,-66.24111756969695,18.44752267,-3.866174833333332
250681,-66.24111756969695,18.44743267,-4.646191499999997
250682,-66.24111756969695,18.44734267,-3.851074333333333
250683,-66.24111756969695,18.44725267,-3.795903499999998
250684,-66.24111756969695,18.44716267,-3.2989326666666656
250685,-66.24111756969695,18.44707267,-3.6226336666666654
250686,-66.24111756969695,18.44698267,-3.9560668333333346
250687,-66.24111756969695,18.44689267,-2.8556936666666672
250688,-66.24111756969695,18.44680267,-3.0628598333333343
250689,-66.24111756969695,18.44671267,-3.3912790000000044
250690,-66.24111756969695,18.44662267,-3.7831373333333325
250691,-66.24111756969695,18.44653267,-3.757678000000002
250692,-66.24111756969695,18.44644267,-2.6790870000000027
250693,-66.24111756969695,18.44635267,-2.434382833333334
251000,-66.24102287272726,18.46372267,-6.599003166666666
251001,-66.24102287272726,18.46363267,-9.950264333333337
251002,-66.24102287272726,18.46354267,-13.611034666666667
251003,-66.24102287272726,18.46345267,-14.049746666666667
251004,-66.24102287272726,18.46336267,-11.167361833333333
251011,-66.24102287272726,18.46273267,-3.4268029999999996
251012,-66.24102287272726,18.46264267,-2.601369666666667
251013,-66.24102287272726,18.46255267,-1.1375816666666658
251022,-66.24102287272726,18.46174267,-5.50050316666667
251023,-66.24102287272726,18.46165267,-7.245909500000002
251029,-66.24102287272726,18.46111267,-4.026786166666664
251030,-66.24102287272726,18.46102267,-6.091991666666669
251031,-66.24102287272726,18.46093267,-5.746290999999999
251037,-66.24102287272726,18.46039267,-8.929645666666667
251038,-66.24102287272726,18.46030267,-9.810407166666671
251039,-66.24102287272726,18.46021267,-9.675218000000003
251040,-66.24102287272726,18.46012267,-8.237679666666669
251041,-66.24102287272726,18.46003267,-5.37846283333333
251047,-66.24102287272726,18.45949267,-1.5719313333333353
251048,-66.24102287272726,18.45940267,-4.730216666666667
251049,-66.24102287272726,18.45931267,-6.188969833333335
251050,-66.24102287272726,18.45922267,-6.538270166666667
251051,-66.24102287272726,18.45913267,-5.654320333333331
251052,-66.24102287272726,18.45904267,-5.137296333333335
251053,-66.24102287272726,18.45895267,-4.943272000000004
251054,-66.24102287272726,18.45886267,-5.063149333333339
251070,-66.24102287272726,18.45742267,-3.4192366666666665
251071,-66.24102287272726,18.45733267,-5.127982333333335
251072,-66.24102287272726,18.45724267,-6.824940166666668
251073,-66.24102287272726,18.45715267,-7.833903500000002
251074,-66.24102287272726,18.45706267,-9.081249500000002
251075,-66.24102287272726,18.45697267,-7.882398666666667
251076,-66.24102287272726,18.45688267,-5.221206166666665
251077,-66.24102287272726,18.45679267,-3.9060904999999977
251083,-66.24102287272726,18.45625267,-4.636391333333336
251084,-66.24102287272726,18.45616267,-5.9588928333333335
251091,-66.24102287272726,18.45553267,-3.836906166666669
251096,-66.24102287272726,18.45508267,-2.306778833333329
251097,-66.24102287272726,18.45499267,-2.0755905000000006
251098,-66.24102287272726,18.45490267,-1.426531166666667
251099,-66.24102287272726,18.45481267,-1.8205116666666648
251100,-66.24102287272726,18.45472267,-1.306725833333335
251101,-66.24102287272726,18.45463267,-1.2905088333333339
251102,-66.24102287272726,18.45454267,-1.2239968333333344
251137,-66.24102287272726,18.45139267,-2.897911333333333
251138,-66.24102287272726,18.45130267,-2.9988941666666626
251139,-66.24102287272726,18.45121267,-2.1636216666666677
251146,-66.24102287272726,18.45058267,-3.1211046666666675
251147,-66.24102287272726,18.45049267,-5.538462833333334
251156,-66.24102287272726,18.44968267,-6.268029000000002
251157,-66.24102287272726,18.44959267,-6.810900166666663
251158,-66.24102287272726,18.44950267,-6.80332416666667
251159,-66.24102287272726,18.44941267,-7.356544833333334
251160,-66.24102287272726,18.44932267,-8.704905666666669
251161,-66.24102287272726,18.44923267,-7.704119666666667
251162,-66.24102287272726,18.44914267,-6.4049053333333354
251163,-66.24102287272726,18.44905267,-4.6779955000000015
251164,-66.24102287272726,18.44896267,-5.080854166666665
251165,-66.24102287272726,18.44887267,-5.629932833333335
251166,-66.24102287272726,18.44878267,-6.172759833333334
251167,-66.24102287272726,18.44869267,-5.281083499999998
251170,-66.24102287272726,18.44842267,-2.5860579999999977
251171,-66.24102287272726,18.44833267,-2.108584333333333
251174,-66.24102287272726,18.44806267,-2.1682065
251180,-66.24102287272726,18.44752267,-3.88541866666667
251181,-66.24102287272726,18.44743267,-4.402404500000003
251182,-66.24102287272726,18.44734267,-3.5822546666666675
251183,-66.24102287272726,18.44725267,-4.5936081666666695
251184,-66.24102287272726,18.44716267,-4.993418666666667
251185,-66.24102287272726,18.44707267,-4.885230666666665
251186,-66.24102287272726,18.44698267,-5.143311333333333
251187,-66.24102287272726,18.44689267,-5.021580333333333
251188,-66.24102287272726,18.44680267,-5.836161833333335
251189,-66.24102287272726,18.44671267,-5.6805235
251190,-66.24102287272726,18.44662267,-5.364358666666668
251191,-66.24102287272726,18.44653267,-4.158739833333332
251192,-66.24102287272726,18.44644267,-3.3026279999999986
251193,-66.24102287272726,18.44635267,-2.0772433333333353
251500,-66.24092817575756,18.46372267,-8.110508999999997
251501,-66.24092817575756,18.46363267,-9.824833666666668
251502,-66.24092817575756,18.46354267,-10.981206499999999
251503,-66.24092817575756,18.46345267,-12.965894833333332
251504,-66.24092817575756,18.46336267,-12.1810185
251505,-66.24092817575756,18.46327267,-8.125611333333334
251513,-66.24092817575756,18.46255267,-1.2454381666666627
251521,-66.24092817575756,18.46183267,-5.689315833333332
251522,-66.24092817575756,18.46174267,-7.346284499999998
251523,-66.24092817575756,18.46165267,-6.49488
251529,-66.24092817575756,18.46111267,-3.4935831666666672
251530,-66.24092817575756,18.46102267,-5.740898666666666
251531,-66.24092817575756,18.46093267,-6.050294833333332
251532,-66.24092817575756,18.46084267,-4.731612333333334
251538,-66.24092817575756,18.46030267,-6.005421166666665
251539,-66.24092817575756,18.46021267,-9.184552166666665
251540,-66.24092817575756,18.46012267,-8.158046999999996
251541,-66.24092817575756,18.46003267,-6.557864666666665
251547,-66.24092817575756,18.45949267,-3.0304208333333342
251548,-66.24092817575756,18.45940267,-5.614661333333334
251549,-66.24092817575756,18.45931267,-6.370161166666666
251550,-66.24092817575756,18.45922267,-5.6451744999999995
251551,-66.24092817575756,18.45913267,-5.288939666666671
251552,-66.24092817575756,18.45904267,-5.600787833333332
251553,-66.24092817575756,18.45895267,-5.853645999999998
251554,-66.24092817575756,18.45886267,-4.332594499999999
251572,-66.24092817575756,18.45724267,-6.811808499999998
251583,-66.24092817575756,18.45625267,-4.097801499999999
251591,-66.24092817575756,18.45553267,-3.8834693333333306
251592,-66.24092817575756,18.45544267,-2.7126498333333338
251597,-66.24092817575756,18.45499267,-1.4084221666666679
251598,-66.24092817575756,18.45490267,-0.8548536666666671
251638,-66.24092817575756,18.45130267,-3.176318666666667
251639,-66.24092817575756,18.45121267,-3.289205833333334
251646,-66.24092817575756,18.45058267,-3.908036499999998
251647,-66.24092817575756,18.45049267,-6.568867666666662
251651,-66.24092817575756,18.45013267,-7.366438333333338
251652,-66.24092817575756,18.45004267,-8.308486833333337
251653,-66.24092817575756,18.44995267,-6.712411166666666
251656,-66.24092817575756,18.44968267,-4.533617666666668
251657,-66.24092817575756,18.44959267,-6.097923333333334
251658,-66.24092817575756,18.44950267,-6.679453000000002
251659,-66.24092817575756,18.44941267,-7.067114833333335
251660,-66.24092817575756,18.44932267,-9.211672833333335
251661,-66.24092817575756,18.44923267,-6.819475333333333
251662,-66.24092817575756,18.44914267,-5.730828833333334
251663,-66.24092817575756,18.44905267,-5.586486000000001
251664,-66.24092817575756,18.44896267,-6.765416500000001
251665,-66.24092817575756,18.44887267,-7.412622166666665
251666,-66.24092817575756,18.44878267,-7.339274166666666
251667,-66.24092817575756,18.44869267,-6.784161666666666
251668,-66.24092817575756,18.44860267,-5.619562333333334
251669,-66.24092817575756,18.44851267,-3.5095294999999993
251670,-66.24092817575756,18.44842267,-2.4583708333333334
251680,-66.24092817575756,18.44752267,-3.9000175000000006
251681,-66.24092817575756,18.44743267,-4.258468333333337
251682,-66.24092817575756,18.44734267,-2.9134158333333318
251683,-66.24092817575756,18.44725267,-3.427780500000001
251684,-66.24092817575756,18.44716267,-5.243267666666668
251685,-66.24092817575756,18.44707267,-5.957717666666667
251686,-66.24092817575756,18.44698267,-6.199432833333333
251687,-66.24092817575756,18.44689267,-7.31988066666667
251688,-66.24092817575756,18.44680267,-7.026943333333332
251689,-66.24092817575756,18.44671267,-6.139924166666667
251690,-66.24092817575756,18.44662267,-5.947358666666666
251691,-66.24092817575756,18.44653267,-5.529448833333333
251692,-66.24092817575756,18.44644267,-4.122273666666661
251693,-66.24092817575756,18.44635267,-2.589037666666666
251694,-66.24092817575756,18.44626267,-1.6250656666666643
252000,-66.24083347878786,18.46372267,-7.870761666666667
252001,-66.24083347878786,18.46363267,-10.661641333333336
252002,-66.24083347878786,18.46354267,-9.682494166666666
252003,-66.24083347878786,18.46345267,-10.680215166666668
252004,-66.24083347878786,18.46336267,-11.980521500000002
252005,-66.24083347878786,18.46327267,-10.025784999999997
252019,-66.24083347878786,18.46201267,-6.162372499999998
252021,-66.24083347878786,18.46183267,-7.216451666666664
252022,-66.24083347878786,18.46174267,-7.565225
252023,-66.24083347878786,18.46165267,-6.637052333333335
252028,-66.24083347878786,18.46120267,-2.0556265000000025
252029,-66.24083347878786,18.46111267,-1.4483778333333284
252030,-66.24083347878786,18.46102267,-3.368689666666672
252031,-66.24083347878786,18.46093267,-4.269806166666669
252040,-66.24083347878786,18.46012267,-7.578913666666667
252041,-66.24083347878786,18.46003267,-6.4224873333333345
252046,-66.24083347878786,18.45958267,-4.671161333333334
252047,-66.24083347878786,18.45949267,-5.438662333333337
252048,-66.24083347878786,18.45940267,-6.25880433333333
252049,-66.24083347878786,18.45931267,-6.835857166666663
252050,-66.24083347878786,18.45922267,-5.253721666666667
252051,-66.24083347878786,18.45913267,-4.885370999999996
252052,-66.24083347878786,18.45904267,-4.859645
252053,-66.24083347878786,18.45895267,-5.354188833333332
252054,-66.24083347878786,18.45886267,-4.0768458333333335
252083,-66.24083347878786,18.45625267,-2.2881033333333356
252091,-66.24083347878786,18.45553267,-4.009503500000001
252092,-66.24083347878786,18.45544267,-4.572390333333331
252093,-66.24083347878786,18.45535267,-4.095901999999999
252131,-66.24083347878786,18.45193267,-0.7710438333333371
252139,-66.24083347878786,18.45121267,-2.3804134999999995
252146,-66.24083347878786,18.45058267,-5.332308666666666
252147,-66.24083347878786,18.45049267,-4.140362499999998
252151,-66.24083347878786,18.45013267,-5.8164726666666695
252152,-66.24083347878786,18.45004267,-8.697180166666666
252153,-66.24083347878786,18.44995267,-6.333769333333329
252154,-66.24083347878786,18.44986267,-5.450816999999997
252156,-66.24083347878786,18.44968267,-4.238310166666665
252157,-66.24083347878786,18.44959267,-5.406727500000002
252158,-66.24083347878786,18.44950267,-6.068535000000001
252159,-66.24083347878786,18.44941267,-6.500715166666669
252160,-66.24083347878786,18.44932267,-7.663269500000002
252161,-66.24083347878786,18.44923267,-5.649204000000001
252162,-66.24083347878786,18.44914267,-5.045823500000001
252163,-66.24083347878786,18.44905267,-6.073904833333334
252164,-66.24083347878786,18.44896267,-6.874989000000003
252165,-66.24083347878786,18.44887267,-7.544982666666666
252166,-66.24083347878786,18.44878267,-7.981958333333331
252167,-66.24083347878786,18.44869267,-7.4100494999999995
252168,-66.24083347878786,18.44860267,-6.514712500000002
252169,-66.24083347878786,18.44851267,-6.960486166666669
252170,-66.24083347878786,18.44842267,-4.398435499999998
252178,-66.24083347878786,18.44770267,-2.918959666666666
252179,-66.24083347878786,18.44761267,-2.755712833333334
252180,-66.24083347878786,18.44752267,-3.996890666666669
252181,-66.24083347878786,18.44743267,-3.4750326666666673
252182,-66.24083347878786,18.44734267,-3.471490333333332
252183,-66.24083347878786,18.44725267,-3.439569500000001
252184,-66.24083347878786,18.44716267,-3.445779499999997
252185,-66.24083347878786,18.44707267,-5.371001166666666
252186,-66.24083347878786,18.44698267,-7.4040043333333365
252187,-66.24083347878786,18.44689267,-7.49460333333333
252188,-66.24083347878786,18.44680267,-6.269516666666664
252189,-66.24083347878786,18.44671267,-5.589637999999997
252190,-66.24083347878786,18.44662267,-5.4820916666666655
252191,-66.24083347878786,18.44653267,-5.354622666666664
252192,-66.24083347878786,18.44644267,-5.7785581666666666
252193,-66.24083347878786,18.44635267,-3.9962270000000046
252194,-66.24083347878786,18.44626267,-2.1471971666666683
252500,-66.24073878181817,18.46372267,-7.195965166666671
252501,-66.24073878181817,18.46363267,-8.619083999999999
252502,-66.24073878181817,18.46354267,-9.848130666666666
252503,-66.24073878181817,18.46345267,-9.647151166666667
252504,-66.24073878181817,18.46336267,-8.683587333333335
252505,-66.24073878181817,18.46327267,-5.29903716666667
252519,-66.24073878181817,18.46201267,-7.937697833333337
252520,-66.24073878181817,18.46192267,-8.588681833333338
252521,-66.24073878181817,18.46183267,-8.4650935
252522,-66.24073878181817,18.46174267,-8.691812500000003
252523,-66.24073878181817,18.46165267,-7.046252000000001
252528,-66.24073878181817,18.46120267,-1.9486360000000005
252540,-66.24073878181817,18.46012267,-6.077935833333333
252547,-66.24073878181817,18.45949267,-4.916432333333333
252548,-66.24073878181817,18.45940267,-4.947242666666671
252549,-66.24073878181817,18.45931267,-5.566262833333337
252550,-66.24073878181817,18.45922267,-3.770008166666667
252551,-66.24073878181817,18.45913267,-3.947218166666662
252552,-66.24073878181817,18.45904267,-4.386674000000003
252553,-66.24073878181817,18.45895267,-4.775139500000002
252554,-66.24073878181817,18.45886267,-3.874230833333332
252592,-66.24073878181817,18.45544267,-2.514905333333335
252646,-66.24073878181817,18.45058267,-4.796271333333333
252647,-66.24073878181817,18.45049267,-5.742191333333331
252652,-66.24073878181817,18.45004267,-8.176141333333334
252653,-66.24073878181817,18.44995267,-5.952153333333335
252654,-66.24073878181817,18.44986267,-5.591898499999996
252655,-66.24073878181817,18.44977267,-4.8476125
252656,-66.24073878181817,18.44968267,-4.934647333333334
252657,-66.24073878181817,18.44959267,-5.528793666666665
252658,-66.24073878181817,18.44950267,-5.840070666666666
252659,-66.24073878181817,18.44941267,-6.8904105000000015
252660,-66.24073878181817,18.44932267,-5.908683999999997
252661,-66.24073878181817,18.44923267,-3.3621536666666643
252662,-66.24073878181817,18.44914267,-3.0933633333333326
252663,-66.24073878181817,18.44905267,-4.286849333333333
252664,-66.24073878181817,18.44896267,-4.017128166666669
252665,-66.24073878181817,18.44887267,-6.377689666666665
252666,-66.24073878181817,18.44878267,-7.265460166666667
252667,-66.24073878181817,18.44869267,-8.062800833333334
252668,-66.24073878181817,18.44860267,-8.256943499999998
252669,-66.24073878181817,18.44851267,-7.991917833333332
252670,-66.24073878181817,18.44842267,-5.521411666666669
252677,-66.24073878181817,18.44779267,-3.8023589999999956
252678,-66.24073878181817,18.44770267,-2.9548698333333334
252679,-66.24073878181817,18.44761267,-2.7911888333333295
252680,-66.24073878181817,18.44752267,-3.597278499999998
252681,-66.24073878181817,18.44743267,-3.923248666666666
252682,-66.24073878181817,18.44734267,-4.611697166666669
252683,-66.24073878181817,18.44725267,-4.106636666666663
252684,-66.24073878181817,18.44716267,-3.9792604999999988
252685,-66.24073878181817,18.44707267,-5.413964500000002
252686,-66.24073878181817,18.44698267,-5.336820833333334
252687,-66.24073878181817,18.44689267,-5.709708999999997
252688,-66.24073878181817,18.44680267,-4.724792666666666
252689,-66.24073878181817,18.44671267,-4.459357166666663
252690,-66.24073878181817,18.44662267,-4.229620833333332
252691,-66.24073878181817,18.44653267,-4.3980295
252692,-66.24073878181817,18.44644267,-5.3590865
252693,-66.24073878181817,18.44635267,-4.329883000000002
252694,-66.24073878181817,18.44626267,-3.0756485000000033
252888,-66.24073878181817,18.42880267,-7.347167499999998
253000,-66.24064408484847,18.46372267,-5.406263333333333
253002,-66.24064408484847,18.46354267,-9.233364666666668
253003,-66.24064408484847,18.46345267,-7.007330333333334
253019,-66.24064408484847,18.46201267,-7.072517500000002
253020,-66.24064408484847,18.46192267,-7.984205166666664
253021,-66.24064408484847,18.46183267,-8.616904666666665
253022,-66.24064408484847,18.46174267,-8.808992166666664
253023,-66.24064408484847,18.46165267,-7.856331833333334
253028,-66.24064408484847,18.46120267,-3.463298499999997
253029,-66.24064408484847,18.46111267,-1.7935106666666698
253032,-66.24064408484847,18.46084267,-1.5726923333333325
253039,-66.24064408484847,18.46021267,-6.200585833333333
253047,-66.24064408484847,18.45949267,-4.00778316666667
253048,-66.24064408484847,18.45940267,-4.516331666666666
253049,-66.24064408484847,18.45931267,-3.4089980000000004
253050,-66.24064408484847,18.45922267,-4.691474666666668
253051,-66.24064408484847,18.45913267,-4.620262999999998
253052,-66.24064408484847,18.45904267,-4.944328333333331
253053,-66.24064408484847,18.45895267,-4.556681666666666
253146,-66.24064408484847,18.45058267,-4.021479499999998
253147,-66.24064408484847,18.45049267,-5.513864500000004
253152,-66.24064408484847,18.45004267,-5.741690666666667
253153,-66.24064408484847,18.44995267,-5.842070666666665
253154,-66.24064408484847,18.44986267,-4.654724333333334
253155,-66.24064408484847,18.44977267,-4.537146666666665
253156,-66.24064408484847,18.44968267,-5.014632833333334
253157,-66.24064408484847,18.44959267,-5.554561000000003
253158,-66.24064408484847,18.44950267,-4.691491333333332
253165,-66.24064408484847,18.44887267,-4.2903253333333335
253166,-66.24064408484847,18.44878267,-4.823261166666665
253167,-66.24064408484847,18.44869267,-6.840338999999997
253168,-66.24064408484847,18.44860267,-7.001014833333336
253169,-66.24064408484847,18.44851267,-6.041749166666669
253170,-66.24064408484847,18.44842267,-6.4371818333333355
253177,-66.24064408484847,18.44779267,-3.1018936666666654
253178,-66.24064408484847,18.44770267,-3.2740539999999996
253179,-66.24064408484847,18.44761267,-3.3615921666666715
253180,-66.24064408484847,18.44752267,-3.957561666666667
253181,-66.24064408484847,18.44743267,-4.609062999999999
253182,-66.24064408484847,18.44734267,-4.988886999999995
253183,-66.24064408484847,18.44725267,-4.8606568333333335
253184,-66.24064408484847,18.44716267,-4.564006333333332
253185,-66.24064408484847,18.44707267,-5.158087500000001
253186,-66.24064408484847,18.44698267,-5.478982500000004
253187,-66.24064408484847,18.44689267,-4.500774666666668
253188,-66.24064408484847,18.44680267,-4.082514166666666
253189,-66.24064408484847,18.44671267,-4.0759565
253190,-66.24064408484847,18.44662267,-3.9716786666666657
253191,-66.24064408484847,18.44653267,-5.4595204999999964
253192,-66.24064408484847,18.44644267,-5.053327666666664
253193,-66.24064408484847,18.44635267,-4.513611999999998
253194,-66.24064408484847,18.44626267,-3.5778341666666655
253388,-66.24064408484847,18.42880267,-8.48244216666667
253519,-66.24054938787877,18.46201267,-5.800797499999996
253520,-66.24054938787877,18.46192267,-6.649969499999999
253521,-66.24054938787877,18.46183267,-7.2116704999999985
253522,-66.24054938787877,18.46174267,-7.9095920000000035
253523,-66.24054938787877,18.46165267,-7.814067166666666
253528,-66.24054938787877,18.46120267,-5.1896415000000005
253529,-66.24054938787877,18.46111267,-3.9039821666666654
253539,-66.24054938787877,18.46021267,-7.124557666666668
253546,-66.24054938787877,18.45958267,-3.2922901666666675
253547,-66.24054938787877,18.45949267,-4.639734333333333
253592,-66.24054938787877,18.45544267,-3.301571499999998
253604,-66.24054938787877,18.45436267,-1.4759111666666662
253640,-66.24054938787877,18.45112267,-1.801962500000002
253641,-66.24054938787877,18.45103267,-1.608861000000001
253647,-66.24054938787877,18.45049267,-5.656772333333333
253654,-66.24054938787877,18.44986267,-4.478085333333333
253655,-66.24054938787877,18.44977267,-4.285962333333334
253656,-66.24054938787877,18.44968267,-5.969020666666665
253657,-66.24054938787877,18.44959267,-6.304670833333333
253658,-66.24054938787877,18.44950267,-3.7140069999999987
253667,-66.24054938787877,18.44869267,-4.528814999999998
253668,-66.24054938787877,18.44860267,-4.864750166666667
253669,-66.24054938787877,18.44851267,-4.537455000000001
253670,-66.24054938787877,18.44842267,-4.303940666666669
253675,-66.24054938787877,18.44797267,-2.850609666666667
253676,-66.24054938787877,18.44788267,-1.9823759999999986
253677,-66.24054938787877,18.44779267,-3.0319176666666614
253678,-66.24054938787877,18.44770267,-3.3418218333333307
253679,-66.24054938787877,18.44761267,-4.350744500000001
253680,-66.24054938787877,18.44752267,-4.852932666666664
253681,-66.24054938787877,18.44743267,-5.004870833333335
253682,-66.24054938787877,18.44734267,-5.297131999999998
253683,-66.24054938787877,18.44725267,-5.522092500000003
253684,-66.24054938787877,18.44716267,-6.469837500000001
253685,-66.24054938787877,18.44707267,-6.548342999999999
253686,-66.24054938787877,18.44698267,-5.675900166666661
253687,-66.24054938787877,18.44689267,-4.8847861666666645
253688,-66.24054938787877,18.44680267,-4.412927
253689,-66.24054938787877,18.44671267,-4.282816999999998
253690,-66.24054938787877,18.44662267,-4.205435333333337
253691,-66.24054938787877,18.44653267,-4.794410833333334
253692,-66.24054938787877,18.44644267,-4.617371500000001
253693,-66.24054938787877,18.44635267,-4.690009499999999
253694,-66.24054938787877,18.44626267,-3.952482666666665
253695,-66.24054938787877,18.44617267,-2.2752188333333336
253887,-66.24054938787877,18.42889267,-8.624695666666666
254019,-66.24045469090908,18.46201267,-6.2369115
254020,-66.24045469090908,18.46192267,-7.3531995000000006
254021,-66.24045469090908,18.46183267,-7.7086563333333356
254022,-66.24045469090908,18.46174267,-7.047785000000003
254023,-66.24045469090908,18.46165267,-5.7934079999999994
254027,-66.24045469090908,18.46129267,-5.324488333333331
254028,-66.24045469090908,18.46120267,-7.0841526666666645
254029,-66.24045469090908,18.46111267,-5.385955833333334
254030,-66.24045469090908,18.46102267,-3.678078166666669
254031,-66.24045469090908,18.46093267,-2.3316370000000006
254038,-66.24045469090908,18.46030267,-6.2863083333333325
254039,-66.24045469090908,18.46021267,-8.100781499999998
254046,-66.24045469090908,18.45958267,-3.8499881666666695
254047,-66.24045469090908,18.45949267,-4.575447666666669
254051,-66.24045469090908,18.45913267,-5.378497333333332
254081,-66.24045469090908,18.45643267,-3.222329666666667
254082,-66.24045469090908,18.45634267,-1.1957885000000026
254093,-66.24045469090908,18.45535267,-3.055194666666665
254104,-66.24045469090908,18.45436267,-1.9436988333333325
254140,-66.24045469090908,18.45112267,-1.8770736666666643
254141,-66.24045469090908,18.45103267,-2.502363666666664
254147,-66.24045469090908,18.45049267,-3.5122748333333362
254148,-66.24045469090908,18.45040267,-6.122400833333334
254155,-66.24045469090908,18.44977267,-4.772384333333331
254157,-66.24045469090908,18.44959267,-7.235807166666664
254158,-66.24045469090908,18.44950267,-4.639230833333336
254167,-66.24045469090908,18.44869267,-3.4747366666666686
254168,-66.24045469090908,18.44860267,-3.9132401666666645
254169,-66.24045469090908,18.44851267,-3.809884499999999
254173,-66.24045469090908,18.44815267,-0.7565193333333298
254174,-66.24045469090908,18.44806267,-2.120312000000002
254175,-66.24045469090908,18.44797267,-2.762435166666666
254176,-66.24045469090908,18.44788267,-3.38223833333333
